user_name,user_location,rating,rating_text,review_title,review_text,trip_type,helpful_votes,published_date,tour_name,has_photo,language,is_english,user_city,user_state,user_country,is_us_domestic,review_word_count,review_char_count,title_word_count,exclamation_count,uppercase_ratio,sentiment_polarity,sentiment_pos,sentiment_neg,safety_mention,helicopter_comparison,price_value_mention,coast_mention,canyon_mention,waterfall_mention,wildlife_mention,weather_mention,flight_crew_mention,ground_staff_mention,companion_mention,pilot_mention,staff_service_mention,guide_mention,pilot_service_mention,special_occasion,aircraft_type
Ulrike L,"Ellwangen, Germany",5,,Spektakulär,Wir sind mit 6 Personen und dem Piloten Natt über Kauai geflogen. Das Wetter war ausgezeichnet und der Start und die Landung waren super. Es war ein sehr ruhiger Flug. Während des Flugs über die Insel hat Natt alles sehr gut erklärt und konnte alle Fragen beantworten. Wir sind 1995 schon mal mit dem Hubschrauber über die Insel geflogen und ich muss sagen es war dieses Mal genauso spektakulär. Kann man nur weiterempfehlen.,Unknown,0,2022-05-26,TripadvisorReviewScraper,1,French,0,Ellwangen,,Germany,0,73,425,1,0,0.04941176470588235,-0.9661,0.042,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other/Unspecified
christelle_gi,"Sevres, France",5,,Extraordinaire,"Voir Kauai depuis les airs est une expérience inoubliable.
J'ai choisi de le faire avec Air Ventures et je ne regrette absolument pas. Tout est fait pour que nous profitions au mieux de cette expérience. Au début, Jill est venue me chercher à mon hôtel. Elle a emprunté la route la plus agréable pour aller à l'aéroport. Ensuite, c'était Ray qui pilotait. Lui aussi est archi-sympathique. Il s'adapte aux désirs de ses passagers et agrémente la visite de commentaires instructifs. Bref, j'ai adoré et je recommande chaudement !",Unknown,0,2020-02-29,TripadvisorReviewScraper,1,French,0,Sevres,,France,0,88,527,1,1,0.026565464895635674,-0.2003,0.0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other/Unspecified
Carolin D,,5,Apr 2019 • Family,Mega Erfahrung,"Alles top organisiert,nette,hilfsbereite Leute und sehr informativ. Eine mega Erfahrung,die man auf Kauai gemacht haben sollte!",Family,0,2019-04-18,TripadvisorReviewScraper,0,German,0,,,Unknown,0,16,127,2,1,0.03937007874015748,0.2714,0.122,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other/Unspecified
Marcelo Cunha Bueno,"Sao Paulo, SP",5,Jan 2019 • Family,Imperdível!!!,"Experiência para toda a vida! A ilha vista de cima é incrível! E a Air Ventures faz de tudo para que seja segura e tranquila. O piloto foi muito simpático, educado e preocupado em nos explicar tudo o que acontecia com a aeronave e com o que víamos no chão. Foi tudo muito fácil: reservar, pagar e desfrutar! Um passeio imperdível! Vale a pena!",Family,0,2019-01-12,TripadvisorReviewScraper,0,Spanish,0,Sao Paulo,,Sp,0,64,343,1,5,0.026239067055393587,-0.5216,0.0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other/Unspecified
Thomas S,,5,May 2023 • Friends,Grand Canyon Flug,Tolles Erlebnis. Crew super nett. Der Blick von oben auf den Canyon lässt erst die Dimensionen erkennen.,Friends,0,2023-05-02,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,1,German,0,,,Unknown,0,17,104,3,0,0.0673076923076923,0.0,0.171,0.171,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Airplane
Choupchoup,"Luneray, France",5,,Très beau survol,"Survol de 35-40 minutes à bord d’un petit avion (8 passagers à bord). Pilote super agréable. Commentaires en casque audio (un canal par l langue), il y a du français. Survol de différents spots : plateaux, canyons. Prix intéressant.",Unknown,0,2023-05-02,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,1,French,0,Luneray,,France,0,39,232,3,0,0.021551724137931036,0.8176,0.195,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Airplane
Danilo,"Falkensee, Germany",4,,Grandioser Rundflug über den Grand Canyon. Sehr empfehlenswert.,Tolle Aussicht und Überblick über die riesigen Ausmaße des Grand Canyon. Endlich auch den Colorado River auf dem Grund des Canyons entdeckt. Ganz andere Perspektive als vom South Rim,Unknown,0,2022-10-15,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,1,French,0,Falkensee,,Germany,0,29,182,8,0,0.08241758241758242,-0.2263,0.088,0.115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Airplane
MaricaGiuseppe,,4,May 2022 • Couples,Amazing,Fantastico anche se c'era parecchio vento quel giorno. Ma il pilota era di lungo corso. Vedere dall'alto questo monumento della natura è molto emozionante e fa capire quanto siamo piccoli.,Couples,0,2022-06-02,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,0,Italian,0,,,Unknown,0,30,188,1,0,0.015957446808510637,0.1027,0.049,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Sandro & Cristina,"Rovereto, Italy",4,Oct 2019,Assolutamente da fare,"Vedere il Gran Canyon da lassù è sicuramente un esperienza da fare, per capire la grandezza del luogo, una vera meraviglia della natura.",Unknown,0,2020-02-02,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,0,French,0,Rovereto,,Italy,0,23,136,3,0,0.022058823529411766,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Airplane
Vasca,,5,Oct 2019,Merece la pena,"Hicimos el South Rim Airplane Tour y fue lo mejor del viaje de dos semanas que hicimos por USA. Nos tocó en primera fila, cada uno al lado de una ventana y las vistas eran impresionantes. Repetiríamos sin dudarlo.",Unknown,0,2019-11-06,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,0,French,0,,,Unknown,0,39,213,3,0,0.046948356807511735,-0.5574,0.0,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
rosana a,"Tres Arroyos, Argentina",4,Aug 2019,EMOCIONANTE,"Realmente una experiencia inolvidable. Bien la atención de la empresa al llegar. No entiendo la necesidad de re confirmación si ya esta pago. Es un trastorno porque no admite mail. El piloto amable pero estaba con el teléfono mensajeando todo el tiempo en el vuelo, y no era capaz de indicarle a las personas que no se sentían bien que activaran mayor cantidad de aire. Era obvio que para el piloto no representaba ninguna dificultad el vuelo, pero es una mala imagen.  En términos generales recomendaría la experiencia.Las vistas son impresionantes y cuesta menos que el helicóptero.",Unknown,0,2019-08-19,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,0,French,0,Tres Arroyos,,Argentina,0,97,584,1,0,0.0136986301369863,-0.8402,0.0,0.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Airplane
Michael N,"Stockholm, Sweden",5,,Fantastisk.,Helt enkelt et must. Denne tur med et mindre fly er noget billigere end helikopter og jeg skal ikke udtale mig om hvordan de turer er. Men dette var helt fantastisk og absolut pengene værd. Ca. 40 min i luften og det var helt fantastisk.,Unknown,0,2018-12-30,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,1,French,0,Stockholm,,Sweden,0,45,237,1,0,0.016877637130801686,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Marie60000,"Mont-de-Marsan, France",5,Aug 2018 • Friends,Impressionnant,Certes le survol du grand canyon est assez cher mais l'expérience en vaut la peine. Le temps du vol est passé très vite. Nous avions des explications en français.,Friends,0,2018-09-04,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,1,French,0,Mont-de-Marsan,,France,0,29,162,1,0,0.018518518518518517,0.4588,0.097,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Airplane
Patty B,"Asuncion, Paraguay",5,Oct 2017 • Friends,Experiencia muy emocionante,"Nos pasaron a buscar del hotel en Las vegas y nos llevaron a su aeropuerto privado. De ahi nos subimos en ana pequeña avioneta para aproximadamente 6 pasajeros mas el piloto. Me senti segura en todo momento y las vistas fueron geniales. Llegamos al parque del gran cañon y ya ahi recorrimos a pie y en buses internos. La vista expectacular, un lugar que transmite mucho paz. Estuvimos todo el dia. Al atardecer volvimos en la misma avioneta a Las Vegas. Recomiendo mucho el tour.",Friends,0,2018-08-13,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,1,French,0,Asuncion,,Paraguay,0,85,479,3,0,0.022964509394572025,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Stephanie S,"Potsdam, Germany",5,Jul 2018 • Couples,atemberaubende und ergreifende Erfahrung,Ich habe den Helikopterflug mit meinem Mann vom South Rim aus gemacht und wir waren mehr als begeistert. Wir können diese Erfahrung wirklich nur jedem empfehlen.,Couples,0,2018-08-06,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,0,German,0,Potsdam,,Germany,0,26,161,4,0,0.043478260869565216,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Veronique393,,5,,Dovete farlo!,"Assolutamente un’esperienza da fare! L’emozione quando inizia il Canyon e si passa dalla terra al precipizio è qualcosa di indescrivibile! Il volo è stato perfetto e consiglio di fare quello più lungo da 50 minuti. Il pilota è stato gentilissimo e a bordo si può ascoltare la descrizione del paesaggio nella propria lingua. Non pensateci su, dovete farlo!",Unknown,0,2018-05-30,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,0,French,0,,,Unknown,0,58,355,2,3,0.016901408450704224,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Airplane
cricrig,italia,5,Jan 2018 • Friends,da non perdere!!!!,"Eravamo indecise se fare quest'escursione visto il prezzo non certo economico, ma dopo aver vissuto quest'emozione, la consiglio a tutti, il panorama mozzafiato del Grand Canyon vi lascia senza parole,  indimenticabile!!!! Se potete cercate di non perdere quest'occasione, rinunciate piuttosto a qualche cena al ristorante, ma non rinunciate a questo volo!!!",Friends,0,2018-01-30,30_115_Grand Canyon Landmarks Tour by Airplane with Optional Hummer Tour2025-03-01,0,French,0,italia,,Unknown,0,51,358,3,7,0.0111731843575419,0.6331,0.081,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Airplane
Sightsee73851,,5,Feb 2024 • Couples,Trophy wife’s bd flight,"Awesome experience, good pilot marginal weather. Still A+ expedition. Pilot prompt, explained everything , will do against",Couples,0,2024-02-16,31_745_aMaui -PRIVATE- Air Tour 5 Islands (2-5 people) SEE Even MORE!_2025-03-02,0,Other Non-English,0,,,Unknown,0,17,122,4,0,0.03278688524590164,0.7906,0.333,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,Airplane
khwaage,"Hermanus, South Africa",5,,Sehr schön,"Unser Pilot Eric wartete geduldig auf uns, da durch einen Unfall die Straße zwischen Lahaina und dem Flughafen komplett gesperrt war. Ich durfte auf der linken Seite sitzen , die eigentlich dem Pilot gehört. Da war ein kleines Fenster, für das Kameraobjektiv, um Spiegelungen zu vermeiden. Der Flug war fantastisch. Eric erläuterte uns viel über die Inseln",Unknown,0,2023-01-25,31_745_aMaui -PRIVATE- Air Tour 5 Islands (2-5 people) SEE Even MORE!_2025-03-02,1,German,0,Hermanus,,South Africa,0,57,356,2,0,0.05056179775280899,-0.9761,0.0,0.319,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Airplane
Amee fly girl,,5,Nov 2021 • Couples,Celestial,Wow!  Just absolutely stunning views!  Amazing customer service!  Would go every day if I could!  Worth every cent!,Couples,0,2021-11-10,31_745_aMaui -PRIVATE- Air Tour 5 Islands (2-5 people) SEE Even MORE!_2025-03-02,0,Other Non-English,0,,,Unknown,0,18,115,1,5,0.05217391304347826,0.9303,0.515,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Jacob D,,5,Mar 2021 • Couples,Highly recommend!,Had an amazing experience. Very accommodating. Can adjust flight plan during trip. Breathtaking views!!!,Couples,0,2021-03-01,31_745_aMaui -PRIVATE- Air Tour 5 Islands (2-5 people) SEE Even MORE!_2025-03-02,0,Other Non-English,0,,,Unknown,0,14,104,2,3,0.038461538461538464,0.826,0.39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Nadia M,,5,Jan 2020 • Friends,Espectacular Views!,"Este viaje fue increíble, se los recomiendo! El señor Eric muy amable, una experiencia única. Súper contenta con mi tour.",Friends,0,2020-01-19,31_745_aMaui -PRIVATE- Air Tour 5 Islands (2-5 people) SEE Even MORE!_2025-03-02,1,Spanish,0,,,Unknown,0,20,121,2,1,0.03305785123966942,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
galley,China,5,,精彩,"Very wonderful experience, to see whales from the air is amazing
非常精彩的经历，从空中可以看到很多鲸鱼，而且还不晒，eric非常友好，对茂宜岛的介绍也很嗲，还可以自己驾驶一下飞机，很特别的体验，赞一个",Unknown,0,2025-01-27,32_2137_Maui Plane Rides_2025-03-04,0,Chinese,0,,,China,0,12,133,1,0,0.007518796992481203,0.8313,0.438,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Airplane
meijing c,,5,Dec 2024 • Couples,amazing,赛欧very评论而已 他和coloration amazing 他和experience我爱上once in啊lifetime 视频库存顿 赛欧满意系列赛 啊special memory爹你的爱你的天刚看到赛欧muchamazing,Couples,0,2024-12-31,32_2137_Maui Plane Rides_2025-03-04,0,Chinese,0,,,Unknown,0,9,116,1,0,0.0,0.5859,0.322,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
경윤 김,,5,Jul 2023 • Family,Perfect experience with eric and my family,"it was such an AMAZING EXPERIENCE with beautiful sight and amazing weather

100000000percent recommend

Eric provides detailed explanations and enough time to take beautiful photos

정말 추천 합니다

제일 좋았던 점은 그냥 비행기로 지나가기만 한다는 점이 아니라 사진 찍고 풍경을 음미할 시간을 준다는 점입니다",Family,0,2023-07-10,32_2137_Maui Plane Rides_2025-03-04,1,Korean,0,,,Unknown,0,44,254,7,0,0.07086614173228346,0.9619,0.323,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Airplane
Ron R,,5,Nov 2021 • Couples,Wonderful,Great outfit. Planes very well maintained. Professional staff. There are things you just can’t see any other way other than by air.,Couples,0,2021-11-10,32_2137_Maui Plane Rides_2025-03-04,0,Other Non-English,0,,,Unknown,0,22,131,1,0,0.030534351145038167,0.7574,0.245,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Airplane
M M,,5,Jul 2021 • Friends,Amazing,"Muy bonita experiencia, El piloto Eric fue muy atento a cada detalle, el se esmeró mucho es hacerte sentir bien y seguro y definitivamente lo recomiendo.",Friends,0,2021-07-02,32_2137_Maui Plane Rides_2025-03-04,0,Spanish,0,,,Unknown,0,26,153,1,0,0.0196078431372549,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Rachel B,,5,May 2021 • Couples,Maui must do!!!,Wonderful trip. Just absolutely amazing. So many beautiful views an absolute must. Absolutely recommend!,Couples,0,2021-05-29,32_2137_Maui Plane Rides_2025-03-04,0,Other Non-English,0,,,Unknown,0,14,104,3,1,0.038461538461538464,0.9438,0.601,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Jeff A,,5,Mar 2021 • Couples,Amazing!,Breathtaking views unlike anything I've ever experienced.  Waterfalls from high cliffs were amazing!!,Couples,0,2021-03-14,32_2137_Maui Plane Rides_2025-03-04,0,Other Non-English,0,,,Unknown,0,13,101,1,2,0.0297029702970297,0.8118,0.402,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Airplane
JENNIFER O,"Medellin, Colombia",5,,Increíble !!!!!,"Es una experiencia que sin lugar a duda se debe hacer!!! 
La experiencia de ver a MAUI de otra perspectiva es increíble! 
Erick el piloto, es increíble, también habla español lo que hizo muy fácil el tour. Te explica y te muestra cada rincón de Maui.
Realmente fue una experiencia inolvidable! Si estás en Maui debes de hacerlo!",Unknown,0,2019-10-14,32_2137_Maui Plane Rides_2025-03-04,1,French,0,Medellin,,Colombia,0,58,328,2,6,0.036585365853658534,-0.6973,0.0,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
z z,,5,Feb 2019 • Family,安全有趣的神奇旅行,我和我妻子全家6个人分两趟玩了这个项目， 体验相当不错，按性价比来说比一般直升机要划算，因为多数直升机总有人无法坐在窗边。飞行员小哥全程各种讲解，分享了很多有趣的故事。我父母从一开始的担心害怕到后来享受其中，让我觉得这钱花得值。 比较遗憾的是我岳母恐高的关系一直比较害怕，最后飞行员小哥贴心的提早返航（但还是收了全价...）。 总之性价比不错，Eric也很友善。,Family,0,2019-02-11,32_2137_Maui Plane Rides_2025-03-04,0,Chinese,0,,,Unknown,0,4,181,1,0,0.0055248618784530384,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
A Tripadvisor Member,,5,Jul 2018 • Friends,Super FUN trip! 我这次MAUI之旅的最大惊喜了,超级开心的第一次驾驶飞机! 其实就是在于一个体验 因为在中国是不可能有这样一个机会的。我和好朋友选了环游五个岛的套餐 价格是799刀加税加小费!飞了真的很久很久，飞过了Maui的五个岛屿 景色无比的美丽 很多地方是不能用其他交通工具看到的 但是非常壮丽!飞机一共可以坐三个游客 所以平分一下价格真的很划算 因为以前在其他州 仅仅直升机tour一下也要快这个价格了！反正是我这次旅行最棒的一次体验了！飞行员ERIC 人超级赞 我和我朋友各开了四十多分钟的飞机 当然我们只是辅助的玩玩 控制控制方向 高度 和速度哈哈。在kalaupapa停靠的时候Eric还给我们讲了这个机场的历史！反正是个非常有意义的旅途~,Friends,0,2018-07-09,32_2137_Maui Plane Rides_2025-03-04,0,Chinese,0,,,Unknown,0,16,303,4,3,0.019801980198019802,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Airplane
Jacques D,,5,Mar 2020 • Couples,Just fantastic,"Organisation parfaite, très sérieuse très efficace. La pilote a offert un survol d une exceptionnelle qualité .
Au sol, la visite réalisée par la compagnie des pink jeeps a été aussi exceptionnelle avec une guide dont les connaissances et compétences ont permis dans un temps limité d’avoir un tour d’une très grande qualité et d un grand intérêt",Couples,0,2020-03-09,33_71_Grand Canyon South Rim Signature Ground Tour with PJX_2025-03-04,0,French,0,,,Unknown,0,58,346,2,0,0.008670520231213872,0.4588,0.055,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,Other/Unspecified
AP2019,,5,Aug 2019,Fantastiskt,"Bra ordning och service, tydlig kommunikation betr. bokning, bra guider. Piloterna gjorde att man kände sig säker under flygturen. Vyerna var fantastiska, Grand Canyon ger inte alls samma upplevelse från marken. Rekommenderas.",Unknown,0,2019-08-21,33_71_Grand Canyon South Rim Signature Ground Tour with PJX_2025-03-04,0,Other Non-English,0,,,Unknown,0,32,226,1,0,0.02654867256637168,0.4588,0.088,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other/Unspecified
