user_name,user_location,rating,rating_text,review_title,review_text,trip_type,helpful_votes,published_date,tour_name,has_photo
blsmeltzer,"Waynesburg, PA",5,,Bucket list activity,"Wonderful flight! The staff was friendly & professional. Safety is the first priority. The flight was very smooth, our pilot spoke with us through the provided headphones. He provided lots of information about Denali. Our plane touched down on Ruth glacier, it was beautiful. We were able to walk around the glacier and take in the breathtaking views. Then up again and back to the airstrip. Would highly recommend.",Unknown,0,2024-06-30,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
shelleysc0rner,"Houston, TX",5,Jun 2024 • Couples,Just Say YES!,"It's hard to put into words as eloquently and enthusiastically as so many other adventurers have expressed here!  Trust them, trust me -- you do NOT want to miss this opportunity to experience a bucket list item that you didn't know you needed! The office staff was courteous, friendly and well-organized. Our pilot, Liam, put all my small-plane fears to rest with his confidence and very specific commentary throughout the flight. The landing & take off on the glacier were ever so smoooooth! The scenery was something that is inexplicable and making snow angels on the glacier was exhilarating, to say the least! Book this adventure ASAP and enjoy your snowball fight with the whitest snow you've ever seen!",Couples,0,2024-06-30,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
warrens,"Sartell, MN",5,,Wow!!!,Dan was an excellent guide and pilot! What an awesome experience! The flight was smooth - the views and memories are priceless! By all means do this trip!!!,Unknown,0,2024-06-29,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
Colleen M S,,5,,Phenomenal experience!!!  Highly recommend!,"Very professional from booking by phone months earlier. We arrived, and everything went like clockwork. Our pilot, Luke, explained everything preflight and narrated our trip as we flew over glaciers and pointed out all the peaks and landmarks. Flying through Ruth Gorge was so cool. We were blessed with sunny weather and a great view of Denali. Landing on the glacier was smooth. Walking around on the glacier put everything in perspective. So worth the extra money. Once in a lifetime experience!!  Thank you Talkeetna Air Taxi.",Unknown,0,2024-06-29,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
Lauren C,"Summerfield, NC",5,Jun 2024 • Family,amazing flight!,We were able to book a trip within 24 hours of wanting to do this. Everyone was so helpful and nice. My family had the best time flying with them and we would highly recommend!,Family,0,2024-06-27,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,0
r2fl,"Palm Harbor, FL",5,,Best Trip Ever. Don’t miss this!,The Talkeetna Air taxi Denali trip with glacier Landing was absolutely fantastic! This was a spontaneous trip planned once we were there and one we will never forget. From the minute we signed up until the trip was over everyone was super professional and friendly. Landing on the glacier was phenomenal. I would highly recommend this to anyone going to Alaska. We spoke with several guides afterwards and they said  Talkeetna Air Taxi was the best company to book with.,Unknown,0,2024-06-24,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
Katie,,5,Jun 2024 • Friends,So glad we did it!,"What to say! This flight was amazing!! Liam, our pilot, did an amazing job! Very smooth flight and very knowledgeable. The take offs and landings were perfect! He made it so each side of the plane could get all the views he talked about. Speaking of views! They were breathtaking! If you’re afraid of flying… don’t be here! Just do it! This is something everyone should do and witness at least once in their lives!!",Friends,0,2024-06-20,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
Deme A,"Houston, TX",5,Jun 2024 • Family,Glacier Landing so very worth it!,"We did the South Side Explorer with a Glacier Landing. It was the most amazing one and a half hour trip of our life! It is hard to describe the beauty and majesty of this adventure. We would highly recommend the glacier landing. Our pilot Daniel, was a great guide and made the adventure safe and informative. It was just wonderful. 
Two thumbs up!",Family,0,2024-06-17,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,0
Stew48,"Hartford, CT",5,,Take the glacier trek,Take the otter and land on the glacier. You will not be disappointed. It is so beautiful! No better way to see Denali. Our pilot was outstanding. Expensive but well worth the money! Highly recommended.,Unknown,0,2024-06-14,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,0
Brian B,,5,May 2024 • Couples,Great Experience,"Fantastic experience, friendly and knowledgeable staff. A must do for all Alaska visitors. All the arrangements worked perfectly",Couples,0,2024-06-13,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,0
christy m,,5,Jun 2024 • Family,Eat experience info an already incredible trip,"This was the best experience of an already incredible trip.  The scenery, the experience, our Pilot Paul, all made it a lifetime memory.",Family,0,2024-06-10,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,0
FarAway677070,,5,May 2024 • Family,Truly AWESOME Adventure,"Experience of a lifetime even with extreme fear and trepidation.  Bonded immediately w Shanny who checked us in.  She has such a sweet, calming, generous presence.  All the employees were very kind and welcoming.  Dan, the pilot, was very professional and interesting.  Book this adventure - you will not regret it!",Family,0,2024-06-10,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,0
Paula J,,5,,Views of a lifetime,Don’t second guess whether you should take this flight…you will regret it! So much more than we expected and Dan our pilot is so knowledgeable. Spectacular views and perspective than you can only grasp from the air. Great trip and staff!,Unknown,0,2024-06-09,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
Becky g,"Anchorage, AK",5,Jun 2024 • Family,Exciting is to say the least!,Wow! Just blew our minds.  Besides being a fabulous trip the employees were so very accommodating and mindful I will never go with any other company.,Family,0,2024-06-08,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
Tour364214,,5,,Breathtaking views,"An experience you will never regret! If you are military ask for their discount! The pilot was very knowledgeable! And who knew all the activity happening IN the mountains! It is truly a once in a lifetime experience that you must do! Save/splurge the money and just do it, you will not regret it!",Unknown,0,2024-06-05,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
Amy B,,5,Jun 2024 • Friends,Flying high!,It was a spiritual and beautiful trip around and through the mountains. Our pilot was knowledgeable and friendly and flew beautifully!,Friends,0,2024-06-05,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
Wander363660,"Chicago, IL",5,May 2024 • Family,"Amazing experience, great service, highly recommended","The tour was an amazing and thrilling experience. The touring company, their service and the pilot were all very professional and respectful.

The place was easy to find in Talkeetna. Talkeetna itself is on the way from Anchorage to Denali and is very picturesque just like everything else here.

Highly recommended. A++",Family,0,2024-05-30,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
Michael L,,5,May 2024 • Solo,Flight of a lifetime!,"Great time!  Pilot was amazing and really knew his stuff. Glacier was really cool, beautiful views from up above. I would highly recommend this excursion.",Solo,0,2024-05-18,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
Heath W,"Atlanta, GA",5,Sep 2023 • Friends,The only reason I gave them 5 stars was that 6 wasn't an option!,"The professionalism of the staff, crew & pilots at Talkeetna Air Taxi is top notch. When the day before I inquired about the iffy weather, they accommodated me on the next day with an alternate tour & refunded the difference, no questions asked. It was a once-in-a-lifetime opportunity to fly on a sunny day to Denali & the glacier landing was the highlight of our Alaska trip. Do not hesitate to book with these guys & enjoy the magical experience they offer.",Friends,0,2023-09-06,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
angela b,,5,Aug 2023 • Couples,AmazIng views,"Perfect weather day made for a perfect trip! Asa was an excellent pilot and tour guide. Get super safe and comfortable in the plane (not always a thing for me!) Views were amazing and he made sure both sides of the plane saw all. Landing on the glacier was a highlight of the trip. If your flexible, check in frequently to get a good weather day!",Couples,0,2023-08-22,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,1
Lori H,,5,Aug 2023 • Couples,Great experience,The beautiful landscape that we saw.  Loved the glacier landing.  Pilot was very helpful and informative.,Couples,0,2023-08-16,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,0
MikeTravelGuy6,"Buffalo, NY",5,Jul 2023,Epic,"Perfect clear day (we got lucky), this was incredible. Pilot was fantastic, we felt safe the whole time, the views are awe-inspiring, and the glacier landing was a surprisingly cool touch.",Unknown,0,2023-07-29,22-151-South Side Explorer with Glacier Landing_attraction_product_review_2025-02-27,0
